year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,treatment_stations,true_burden_score,burden_score_normalized,visits_per_station,visits_per_station_normalized,has_treatment_data
2015,106184008,BANNER LASSEN MEDICAL CENTER,LASSEN,BASIC,790.0,10917.0,0.1513754407664031,banner-lassen-medical-center,,0.1513754407664031,,,,0
2015,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,3243.0,13639.0,0.1891187722463106,alhambra-hospital-medical-center,,0.1891187722463106,,,,0
2015,106190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,BASIC,11736.0,108685.0,1.507029383502476,antelope-valley-hospital,,1.507029383502476,,,,0
2015,106190045,CATALINA ISLAND MEDICAL CENTER,LOS ANGELES,STANDBY,10.0,1945.0,0.0269694267922189,catalina-island-medical-center,,0.0269694267922189,,,,0
2015,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,LOS ANGELES,BASIC,6854.0,48363.0,0.6706027701553134,st-mary-medical-center---long-beach,,0.6706027701553134,,,,0
2015,106190066,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,11.0,,,los-angeles-community-hospital-at-bellflower,,,,,,0
2015,106190081,BEVERLY HOSPITAL,LOS ANGELES,BASIC,6650.0,28293.0,0.3923115641296917,beverly-hospital,,0.3923115641296917,,,,0
2015,106190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,BASIC,5648.0,16919.0,0.234599348019307,southern-california-hospital-at-culver-city,,0.234599348019307,,,,0
2015,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,BASIC,10734.0,67747.0,0.9393818801503632,california-hospital-medical-center---los-angeles,,0.9393818801503632,,,,0
2015,106190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,14140.0,49939.0,0.6924556321730703,centinela-hospital-medical-center,,0.6924556321730703,,,,0
2015,106190159,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,2571.0,6837.0,0.0948020416341392,gardens-regional-hospital-and-medical-center,,0.0948020416341392,,,,0
2015,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,BASIC,7401.0,72352.0,1.0032349446121465,childrens-hospital-of-los-angeles,,1.0032349446121465,,,,0
2015,106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,LOS ANGELES,STANDBY,3057.0,40211.0,0.5575669001243783,community-hospital-of-huntington-park,,0.5575669001243783,,,,0
2015,106190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,2142.0,6199.0,0.0859555150051235,los-angeles-community-hospital,,0.0859555150051235,,,,0
2015,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,BASIC,5234.0,22112.0,0.3066056376501517,san-gabriel-valley-medical-center,,0.3066056376501517,,,,0
2015,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,6390.0,48079.0,0.6666648178627734,lakewood-regional-medical-center,,0.6666648178627734,,,,0
2015,106190243,PIH HEALTH HOSPITAL - DOWNEY,LOS ANGELES,BASIC,5483.0,43780.0,0.6070547583359102,pih-health-hospital---downey,,0.6070547583359102,,,,0
2015,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,2118.0,14021.0,0.1944155954003608,east-los-angeles-doctors-hospital,,0.1944155954003608,,,,0
2015,106190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,2284.0,9204.0,0.1276229327483717,encino-hospital-medical-center,,0.1276229327483717,,,,0
2015,106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,4108.0,21484.0,0.2978977713131268,emanate-health-foothill-presbyterian-hospital,,0.2978977713131268,,,,0
2015,106190315,GARFIELD MEDICAL CENTER,LOS ANGELES,BASIC,6426.0,21909.0,0.3037908337227377,garfield-medical-center,,0.3037908337227377,,,,0
2015,106190323,ADVENTIST HEALTH GLENDALE,LOS ANGELES,BASIC,13637.0,43288.0,0.6002326719699607,adventist-health-glendale,,0.6002326719699607,,,,0
2015,106190328,GLENDORA COMMUNITY HOSPITAL,LOS ANGELES,BASIC,1222.0,3769.0,0.0522610640513486,glendora-community-hospital,,0.0522610640513486,,,,0
2015,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,LOS ANGELES,BASIC,2520.0,16284.0,0.2257944194778885,greater-el-monte-community-hospital,,0.2257944194778885,,,,0
2015,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,BASIC,6300.0,30118.0,0.4176170674180205,hollywood-presbyterian-medical-center,,0.4176170674180205,,,,0
2015,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,BASIC,10894.0,88883.0,1.2324542733022088,providence-holy-cross-medical-center,,1.2324542733022088,,,,0
2015,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,BASIC,6015.0,28281.0,0.3921451717793027,good-samaritan-hospital-los-angeles,,0.3921451717793027,,,,0
2015,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,BASIC,15564.0,49438.0,0.685508751544329,huntington-memorial-hospital,,0.685508751544329,,,,0
2015,106190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,LOS ANGELES,BASIC,5785.0,15852.0,0.2198042948638841,emanate-health-inter-community-hospital,,0.2198042948638841,,,,0
