year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id
2012,106010735,ALAMEDA HOSPITAL,ALAMEDA,BASIC,2595.0,13727.0,0.19033898281583003,alameda-hospital
2012,106010739,ALTA BATES SUMMIT MEDICAL CENTER-ALTA BATES CAMPUS,ALAMEDA,BASIC,6047.0,35342.0,0.4900532039540369,alta-bates-summit-medical-center-alta-bates-campus
2012,106010776,CHILDRENS HOSPITAL AND RESEARCH CENTER AT OAKLAND,ALAMEDA,BASIC,6911.0,39218.0,0.5437979331296876,childrens-hospital-and-research-center-at-oakland
2012,106010805,EDEN MEDICAL CENTER,ALAMEDA,BASIC,6324.0,31731.0,0.43998297251614354,eden-medical-center
2012,106010846,HIGHLAND HOSPITAL,ALAMEDA,BASIC,8992.0,74202.0,1.0288870986304524,highland-hospital
2012,106010856,KAISER FOUNDATION HOSPITAL - OAKLAND CAMPUS,ALAMEDA,BASIC,8360.0,92021.0,1.2759658729289354,kaiser-foundation-hospital---oakland-campus
2012,106010858,KAISER FOUNDATION HOSPITAL - HAYWARD/FREMONT,ALAMEDA,BASIC,8173.0,68854.0,0.9547315744737496,kaiser-foundation-hospital---haywardfremont
2012,106010937,ALTA BATES SUMMIT MEDICAL CENTER,ALAMEDA,BASIC,7842.0,32673.0,0.4530447720216809,alta-bates-summit-medical-center
2012,106010967,ST. ROSE HOSPITAL,ALAMEDA,BASIC,4710.0,30479.0,0.42262270395889,st-rose-hospital
2012,106010987,WASHINGTON HOSPITAL - FREMONT,ALAMEDA,BASIC,7577.0,41713.0,0.5783936759814029,washington-hospital---fremont
2012,106013619,SAN LEANDRO HOSPITAL,ALAMEDA,BASIC,3104.0,23018.0,0.31916826010452215,san-leandro-hospital
2012,106014050,STANFORD HEALTH CARE - VALLEYCARE,ALAMEDA,BASIC,4038.0,24164.0,0.3350587295666727,stanford-health-care---valleycare
2012,106034002,SUTTER AMADOR HOSPITAL,AMADOR,BASIC,1720.0,16815.0,0.2331572809826023,sutter-amador-hospital
2012,106040802,ORCHARD HOSPITAL,BUTTE,STANDBY,459.0,7657.0,0.10617218557738839,orchard-hospital
2012,106040875,ADVENTIST HEALTH FEATHER RIVER,BUTTE,BASIC,3619.0,18781.0,0.260417894388002,adventist-health-feather-river
2012,106040937,OROVILLE HOSPITAL,BUTTE,BASIC,8534.0,23822.0,0.33031654758058593,oroville-hospital
2012,106040962,ENLOE MEDICAL CENTER- ESPLANADE,BUTTE,BASIC,9467.0,32000.0,0.4437129343706972,enloe-medical-center--esplanade
2012,106050932,MARK TWAIN MEDICAL CENTER,CALAVERAS,BASIC,1125.0,7650.0,0.10607512337299481,mark-twain-medical-center
2012,106060870,COLUSA MEDICAL CENTER,COLUSA,STANDBY,604.0,5323.0,0.07380887342672567,colusa-medical-center
2012,106070904,DOCTORS MEDICAL CENTER - SAN PABLO,CONTRA COSTA,BASIC,5487.0,39670.0,0.5500653783276737,doctors-medical-center---san-pablo
2012,106070924,CONTRA COSTA REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,5755.0,52690.0,0.7306010784997511,contra-costa-regional-medical-center
2012,106070934,SUTTER DELTA MEDICAL CENTER,CONTRA COSTA,BASIC,6738.0,47097.0,0.6530483771892727,sutter-delta-medical-center
2012,106070988,JOHN MUIR MEDICAL CENTER-WALNUT CREEK CAMPUS,CONTRA COSTA,BASIC,10153.0,35830.0,0.49681982620319004,john-muir-medical-center-walnut-creek-campus
2012,106070990,KAISER FOUNDATION HOSPITAL - WALNUT CREEK,CONTRA COSTA,BASIC,8006.0,44850.0,0.6218914095789303,kaiser-foundation-hospital---walnut-creek
2012,106071018,JOHN MUIR MEDICAL CENTER-CONCORD CAMPUS,CONTRA COSTA,BASIC,6661.0,42763.0,0.5929530066404414,john-muir-medical-center-concord-campus
2012,106074017,SAN RAMON REGIONAL MEDICAL CENTER,CONTRA COSTA,BASIC,2666.0,14225.0,0.197244265356974,san-ramon-regional-medical-center
2012,106074097,KAISER FOUNDATION HOSPITAL - ANTIOCH,CONTRA COSTA,BASIC,4133.0,36745.0,0.5095072429203522,kaiser-foundation-hospital---antioch
2012,106084001,SUTTER COAST HOSPITAL,DEL NORTE,BASIC,1725.0,19764.0,0.2740482010907019,sutter-coast-hospital
2012,106090793,BARTON MEMORIAL HOSPITAL,EL DORADO,BASIC,1617.0,15134.0,0.20984848589894162,barton-memorial-hospital
2012,106090933,MARSHALL MEDICAL CENTER,EL DORADO,BASIC,3904.0,21652.0,0.300227264218573,marshall-medical-center
2012,106100005,CLOVIS COMMUNITY MEDICAL CENTER,FRESNO,BASIC,3949.0,33811.0,0.4688243132502389,clovis-community-medical-center
2012,106100697,COALINGA REGIONAL MEDICAL CENTER,FRESNO,STANDBY,340.0,7877.0,0.10922271200118694,coalinga-regional-medical-center
2012,106100717,COMMUNITY REGIONAL MEDICAL CENTER-FRESNO,FRESNO,COMPREHENSIVE,22588.0,72278.0,1.0022088584514142,community-regional-medical-center-fresno
2012,106100797,ADVENTIST HEALTH REEDLEY,FRESNO,STANDBY,693.0,17147.0,0.23776080267669827,adventist-health-reedley
2012,106100899,ST. AGNES MEDICAL CENTER,FRESNO,BASIC,14390.0,53713.0,0.7447860263704144,st-agnes-medical-center
2012,106104062,KAISER FOUNDATION HOSPITAL - FRESNO,FRESNO,BASIC,4262.0,24391.0,0.33820631819486485,kaiser-foundation-hospital---fresno
2012,106110889,GLENN MEDICAL CENTER,GLENN,STANDBY,296.0,5174.0,0.0717428350760621,glenn-medical-center
2012,106121002,MAD RIVER COMMUNITY HOSPITAL,HUMBOLDT,BASIC,1178.0,14044.0,0.19473451407193973,mad-river-community-hospital
2012,106121031,JEROLD PHELPS COMMUNITY HOSPITAL,HUMBOLDT,STANDBY,21.0,2670.0,0.03702229796155505,jerold-phelps-community-hospital
2012,106121051,REDWOOD MEMORIAL HOSPITAL,HUMBOLDT,BASIC,884.0,11354.0,0.157434895526403,redwood-memorial-hospital
2012,106121080,ST. JOSEPH HOSPITAL - EUREKA,HUMBOLDT,BASIC,3887.0,20329.0,0.2818825075881845,st-joseph-hospital---eureka
2012,106130699,EL CENTRO REGIONAL MEDICAL CENTER,IMPERIAL,BASIC,4823.0,40744.0,0.5649574936874903,el-centro-regional-medical-center
2012,106130760,PIONEERS MEMORIAL HEALTHCARE DISTRICT,IMPERIAL,BASIC,2669.0,40405.0,0.5602569097890007,pioneers-memorial-healthcare-district
2012,106141273,NORTHERN INYO HOSPITAL,INYO,BASIC,491.0,7743.0,0.10736466408850964,northern-inyo-hospital
2012,106141338,SOUTHERN INYO HOSPITAL,INYO,STANDBY,71.0,1108.0,0.015363560352585392,southern-inyo-hospital
2012,106150706,DELANO REGIONAL MEDICAL CENTER,KERN,BASIC,1595.0,22009.0,0.30517743664264607,delano-regional-medical-center
2012,106150722,BAKERSFIELD MEMORIAL HOSPITAL,KERN,BASIC,9168.0,59532.0,0.8254724502798858,bakersfield-memorial-hospital
2012,106150736,KERN MEDICAL CENTER,KERN,BASIC,4735.0,35101.0,0.48671149091705757,kern-medical-center
2012,106150737,KERN VALLEY HEALTHCARE DISTRICT,KERN,STANDBY,593.0,6078.0,0.0842777254720343,kern-valley-healthcare-district
2012,106150761,MERCY HOSPITAL - BAKERSFIELD,KERN,BASIC,6897.0,59308.0,0.8223664597392909,mercy-hospital---bakersfield
2012,106150782,RIDGECREST REGIONAL HOSPITAL,KERN,BASIC,1332.0,14551.0,0.20176459087587548,ridgecrest-regional-hospital
2012,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,12427.0,58713.0,0.8141161723658358,adventist-health-bakersfield
2012,106150808,ADVENTIST HEALTH TEHACHAPI VALLEY,KERN,STANDBY,14.0,12381.0,0.17167530751386256,adventist-health-tehachapi-valley
2012,106154101,BAKERSFIELD HEART HOSPITAL,KERN,BASIC,3261.0,8674.0,0.12027393727285711,bakersfield-heart-hospital
2012,106164029,ADVENTIST HEALTH HANFORD,KINGS,BASIC,8372.0,95102.0,1.318687108891314,adventist-health-hanford
2012,106171049,ADVENTIST HEALTH CLEARLAKE,LAKE,STANDBY,1156.0,15495.0,0.21485412243981103,adventist-health-clearlake
2012,106171395,SUTTER LAKESIDE HOSPITAL,LAKE,BASIC,1373.0,18071.0,0.2505730136566522,sutter-lakeside-hospital
2012,106184008,BANNER LASSEN MEDICAL CENTER,LASSEN,BASIC,885.0,9149.0,0.12686030114242214,banner-lassen-medical-center
2012,106190017,ALHAMBRA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,2603.0,10263.0,0.14230705767020205,alhambra-hospital-medical-center
2012,106190034,ANTELOPE VALLEY HOSPITAL,LOS ANGELES,BASIC,13234.0,91791.0,1.2727766862131458,antelope-valley-hospital
2012,106190045,CATALINA ISLAND MEDICAL CENTER,LOS ANGELES,STANDBY,15.0,1681.0,0.02330879508366069,catalina-island-medical-center
2012,106190053,ST. MARY MEDICAL CENTER - LONG BEACH,LOS ANGELES,BASIC,6470.0,47941.0,0.6647513058332999,st-mary-medical-center---long-beach
2012,106190066,LOS ANGELES COMMUNITY HOSPITAL AT BELLFLOWER,LOS ANGELES,BASIC,2035.0,8889.0,0.12325513355066024,los-angeles-community-hospital-at-bellflower
2012,106190081,BEVERLY HOSPITAL,LOS ANGELES,BASIC,6417.0,27197.0,0.37711439612749537,beverly-hospital
2012,106190110,SOUTHERN CALIFORNIA HOSPITAL AT CULVER CITY,LOS ANGELES,BASIC,6316.0,18597.0,0.2578665450153705,southern-california-hospital-at-culver-city
2012,106190125,CALIFORNIA HOSPITAL MEDICAL CENTER - LOS ANGELES,LOS ANGELES,BASIC,9193.0,49197.0,0.6821670385073497,california-hospital-medical-center---los-angeles
2012,106190148,CENTINELA HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,16796.0,46998.0,0.6516756402985634,centinela-hospital-medical-center
2012,106190159,GARDENS REGIONAL HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,1814.0,6563.0,0.09100274963359019,gardens-regional-hospital-and-medical-center
2012,106190170,CHILDREN'S HOSPITAL OF LOS ANGELES,LOS ANGELES,BASIC,5657.0,60933.0,0.8448987571878029,childrens-hospital-of-los-angeles
2012,106190197,COMMUNITY HOSPITAL OF HUNTINGTON PARK,LOS ANGELES,STANDBY,3359.0,24139.0,0.3347120788366956,community-hospital-of-huntington-park
2012,106190198,LOS ANGELES COMMUNITY HOSPITAL,LOS ANGELES,STANDBY,2414.0,8085.0,0.11210684607459646,los-angeles-community-hospital
2012,106190200,SAN GABRIEL VALLEY MEDICAL CENTER,LOS ANGELES,BASIC,4988.0,19014.0,0.2636486791913887,san-gabriel-valley-medical-center
2012,106190240,LAKEWOOD REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,6024.0,39161.0,0.5430075694653398,lakewood-regional-medical-center
2012,106190243,PIH HEALTH HOSPITAL - DOWNEY,LOS ANGELES,BASIC,7702.0,43493.0,0.603075207955773,pih-health-hospital---downey
2012,106190256,EAST LOS ANGELES DOCTORS HOSPITAL,LOS ANGELES,BASIC,2014.0,12623.0,0.17503088658004096,east-los-angeles-doctors-hospital
2012,106190280,ENCINO HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,1604.0,7619.0,0.1056452764678232,encino-hospital-medical-center
2012,106190298,EMANATE HEALTH FOOTHILL PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,3445.0,23110.0,0.3204439347908379,emanate-health-foothill-presbyterian-hospital
2012,106190315,GARFIELD MEDICAL CENTER,LOS ANGELES,BASIC,5838.0,16333.0,0.22647385490864366,garfield-medical-center
2012,106190323,ADVENTIST HEALTH GLENDALE,LOS ANGELES,BASIC,13144.0,32720.0,0.4536964753940379,adventist-health-glendale
2012,106190328,GLENDORA COMMUNITY HOSPITAL,LOS ANGELES,BASIC,1571.0,2954.0,0.040960250254094985,glendora-community-hospital
2012,106190352,GREATER EL MONTE COMMUNITY HOSPITAL,LOS ANGELES,BASIC,2621.0,14806.0,0.20530042832164197,greater-el-monte-community-hospital
2012,106190382,HOLLYWOOD PRESBYTERIAN MEDICAL CENTER,LOS ANGELES,BASIC,5646.0,27395.0,0.37985986990891407,hollywood-presbyterian-medical-center
2012,106190385,PROVIDENCE HOLY CROSS MEDICAL CENTER,LOS ANGELES,BASIC,10644.0,66761.0,0.9257099753600662,providence-holy-cross-medical-center
2012,106190392,GOOD SAMARITAN HOSPITAL-LOS ANGELES,LOS ANGELES,BASIC,5187.0,22789.0,0.31599293941793183,good-samaritan-hospital-los-angeles
2012,106190400,HUNTINGTON MEMORIAL HOSPITAL,LOS ANGELES,BASIC,13690.0,42490.0,0.5891675806690914,huntington-memorial-hospital
2012,106190413,EMANATE HEALTH INTER-COMMUNITY HOSPITAL,LOS ANGELES,BASIC,6751.0,14523.0,0.20137634205830113,emanate-health-inter-community-hospital
2012,106190422,TORRANCE MEMORIAL MEDICAL CENTER,LOS ANGELES,BASIC,13851.0,42020.0,0.5826505469455218,torrance-memorial-medical-center
2012,106190429,KAISER FOUNDATION HOSPITAL - LOS ANGELES,LOS ANGELES,BASIC,9074.0,62996.0,0.8735043754255138,kaiser-foundation-hospital---los-angeles
2012,106190431,KAISER FOUNDATION HOSPITAL - SOUTH BAY,LOS ANGELES,BASIC,6678.0,49690.0,0.6890029909024983,kaiser-foundation-hospital---south-bay
2012,106190432,KAISER FOUNDATION HOSPITAL - PANORAMA CITY,LOS ANGELES,BASIC,6346.0,46623.0,0.6464758793489067,kaiser-foundation-hospital---panorama-city
2012,106190434,KAISER FOUNDATION HOSPITAL - WEST LA,LOS ANGELES,BASIC,5678.0,60645.0,0.8409053407784667,kaiser-foundation-hospital---west-la
2012,106190470,PROVIDENCE LITTLE COMPANY OF MARY MEDICAL CENTER TORRANCE,LOS ANGELES,BASIC,12741.0,53945.0,0.7480029451446019,providence-little-company-of-mary-medical-center-torrance
2012,106190475,COMMUNITY HOSPITAL LONG BEACH,LOS ANGELES,BASIC,3572.0,18933.0,0.26252553082626284,community-hospital-long-beach
2012,106190500,CEDARS-SINAI MARINA DEL REY HOSPITAL,LOS ANGELES,BASIC,2912.0,19189.0,0.2660752343012284,cedars-sinai-marina-del-rey-hospital
2012,106190517,PROVIDENCE TARZANA MEDICAL CENTER,LOS ANGELES,BASIC,8694.0,26433.0,0.366520749819395,providence-tarzana-medical-center
2012,106190521,MEMORIAL HOSPITAL OF GARDENA,LOS ANGELES,BASIC,5385.0,29183.0,0.4046523301168768,memorial-hospital-of-gardena
2012,106190522,GLENDALE MEMORIAL HOSPITAL AND HEALTH CENTER,LOS ANGELES,BASIC,6205.0,26677.0,0.36990406094397155,glendale-memorial-hospital-and-health-center
2012,106190524,MISSION COMMUNITY HOSPITAL - PANORAMA CAMPUS,LOS ANGELES,BASIC,4915.0,13919.0,0.1930012604220542,mission-community-hospital---panorama-campus
2012,106190525,MEMORIALCARE LONG BEACH MEDICAL CENTER,LOS ANGELES,BASIC,14818.0,68685.0,0.9523882155391044,memorialcare-long-beach-medical-center
2012,106190529,METHODIST HOSPITAL OF SOUTHERN CALIFORNIA,LOS ANGELES,BASIC,10628.0,29918.0,0.41484386157820374,methodist-hospital-of-southern-california
2012,106190534,OLYMPIA MEDICAL CENTER,LOS ANGELES,BASIC,3960.0,20232.0,0.2805375027558733,olympia-medical-center
2012,106190547,MONTEREY PARK HOSPITAL,LOS ANGELES,BASIC,1963.0,11714.0,0.16242666603807335,monterey-park-hospital
2012,106190555,CEDARS SINAI MEDICAL CENTER,LOS ANGELES,BASIC,24757.0,59768.0,0.8287448331708698,cedars-sinai-medical-center
2012,106190568,NORTHRIDGE HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,10711.0,45957.0,0.6372411039023166,northridge-hospital-medical-center
2012,106190570,NORWALK COMMUNITY HOSPITAL,LOS ANGELES,BASIC,1696.0,7483.0,0.10375949649674773,norwalk-community-hospital
2012,106190587,COLLEGE MEDICAL CENTER,LOS ANGELES,BASIC,4549.0,9487.0,0.13154701901171265,college-medical-center
2012,106190630,POMONA VALLEY HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,11262.0,71782.0,0.9953313079686683,pomona-valley-hospital-medical-center
2012,106190631,PIH HEALTH HOSPITAL - WHITTIER,LOS ANGELES,BASIC,9850.0,53975.0,0.7484189260205745,pih-health-hospital---whittier
2012,106190636,EMANATE HEALTH QUEEN OF THE VALLEY HOSPITAL,LOS ANGELES,BASIC,9827.0,44012.0,0.6102716771100977,emanate-health-queen-of-the-valley-hospital
2012,106190673,SAN DIMAS COMMUNITY HOSPITAL,LOS ANGELES,BASIC,3444.0,12190.0,0.16902689593683748,san-dimas-community-hospital
2012,106190680,PROVIDENCE LITTLE COMPANY OF MARY MC - SAN PEDRO,LOS ANGELES,BASIC,4265.0,32804.0,0.454861221846761,providence-little-company-of-mary-mc---san-pedro
2012,106190687,SANTA MONICA - UCLA MEDICAL CENTER AND ORTHOPAEDIC HOSPITAL,LOS ANGELES,BASIC,8460.0,31563.0,0.4376534796106974,santa-monica---ucla-medical-center-and-orthopaedic-hospital
2012,106190696,PACIFICA HOSPITAL OF THE VALLEY,LOS ANGELES,BASIC,2410.0,12727.0,0.17647295361674573,pacifica-hospital-of-the-valley
2012,106190708,SHERMAN OAKS HOSPITAL,LOS ANGELES,BASIC,3860.0,17034.0,0.23619394137720176,sherman-oaks-hospital
2012,106190754,ST. FRANCIS MEDICAL CENTER,LOS ANGELES,BASIC,10753.0,60899.0,0.8444273121950341,st-francis-medical-center
2012,106190756,PROVIDENCE SAINT JOHN'S HEALTH CENTER,LOS ANGELES,BASIC,6136.0,21483.0,0.2978839052839278,providence-saint-johns-health-center
2012,106190758,PROVIDENCE SAINT JOSEPH MEDICAL CENTER,LOS ANGELES,BASIC,10090.0,51370.0,0.7122979199569599,providence-saint-joseph-medical-center
2012,106190762,ST. VINCENT MEDICAL CENTER,LOS ANGELES,STANDBY,4708.0,9793.0,0.13579002394663242,st-vincent-medical-center
2012,106190766,COAST PLAZA HOSPITAL,LOS ANGELES,BASIC,3131.0,9981.0,0.13839683743606027,coast-plaza-hospital
2012,106190796,RONALD REAGAN UCLA MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,10165.0,33841.0,0.4692402941262114,ronald-reagan-ucla-medical-center
2012,106190812,VALLEY PRESBYTERIAN HOSPITAL,LOS ANGELES,BASIC,6804.0,52992.0,0.7347886193178745,valley-presbyterian-hospital
2012,106190818,USC VERDUGO HILLS HOSPITAL,LOS ANGELES,BASIC,3440.0,14650.0,0.20313732776658483,usc-verdugo-hills-hospital
2012,106190859,WEST HILLS HOSPITAL AND MEDICAL CENTER,LOS ANGELES,BASIC,6063.0,32873.0,0.4558179778614978,west-hills-hospital-and-medical-center
2012,106190878,ADVENTIST HEALTH WHITE MEMORIAL,LOS ANGELES,BASIC,10023.0,41379.0,0.5737624222289087,adventist-health-white-memorial
2012,106190883,WHITTIER HOSPITAL MEDICAL CENTER,LOS ANGELES,BASIC,4429.0,21624.0,0.29983901540099867,whittier-hospital-medical-center
2012,106190949,HENRY MAYO NEWHALL HOSPITAL,LOS ANGELES,BASIC,8967.0,40186.0,0.5572202493944012,henry-mayo-newhall-hospital
2012,106191227,LAC/HARBOR-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,15082.0,51725.0,0.7172203603226348,lacharbor-ucla-medical-center
2012,106191228,LAC+USC MEDICAL CENTER,LOS ANGELES,COMPREHENSIVE,24362.0,120359.0,1.6689014083725857,lacusc-medical-center
2012,106191231,LOS ANGELES COUNTY OLIVE VIEW-UCLA MEDICAL CENTER,LOS ANGELES,BASIC,9679.0,52724.0,0.73107252349252,los-angeles-county-olive-view-ucla-medical-center
2012,106191450,KAISER FOUNDATION HOSPITAL - WOODLAND HILLS,LOS ANGELES,BASIC,4570.0,34623.0,0.4800835289598953,kaiser-foundation-hospital---woodland-hills
2012,106196035,KAISER FOUNDATION HOSPITAL - BALDWIN PARK,LOS ANGELES,BASIC,6876.0,67655.0,0.9381062054640475,kaiser-foundation-hospital---baldwin-park
2012,106196403,KAISER FOUNDATION HOSPITAL - DOWNEY,LOS ANGELES,BASIC,10652.0,82670.0,1.146304633888298,kaiser-foundation-hospital---downey
2012,106196405,PALMDALE REGIONAL MEDICAL CENTER,LOS ANGELES,BASIC,6575.0,44902.0,0.6226124430972827,palmdale-regional-medical-center
2012,106201281,MADERA COMMUNITY HOSPITAL,MADERA,BASIC,2236.0,40010.0,0.5547798282553623,madera-community-hospital
2012,106204019,VALLEY CHILDREN'S HOSPITAL,MADERA,BASIC,8065.0,73946.0,1.0253373951554867,valley-childrens-hospital
2012,106210992,KAISER FOUNDATION HOSPITAL - SAN RAFAEL,MARIN,BASIC,3242.0,22122.0,0.30674429794214264,kaiser-foundation-hospital---san-rafael
2012,106211006,MARIN GENERAL HOSPITAL,MARIN,BASIC,5988.0,27867.0,0.38640463569088185,marin-general-hospital
2012,106214034,NOVATO COMMUNITY HOSPITAL,MARIN,BASIC,1332.0,13301.0,0.18443205437702012,novato-community-hospital
2012,106220733,JOHN C FREMONT HEALTHCARE DISTRICT,MARIPOSA,STANDBY,138.0,5044.0,0.06994025128018115,john-c-fremont-healthcare-district
2012,106230949,FRANK R HOWARD MEMORIAL HOSPITAL,MENDOCINO,STANDBY,665.0,8737.0,0.12114749711239943,frank-r-howard-memorial-hospital
2012,106231013,MENDOCINO COAST DISTRICT HOSPITAL,MENDOCINO,STANDBY,703.0,8705.0,0.12070378417802873,mendocino-coast-district-hospital
2012,106231396,ADVENTIST HEALTH UKIAH VALLEY,MENDOCINO,BASIC,2636.0,21666.0,0.3004213886273602,adventist-health-ukiah-valley
2012,106240924,MEMORIAL HOSPITAL LOS BANOS,MERCED,BASIC,535.0,23187.0,0.32151161903916736,memorial-hospital-los-banos
2012,106240942,MERCY MEDICAL CENTER - MERCED,MERCED,BASIC,5976.0,57862.0,0.802316181517415,mercy-medical-center---merced
2012,106250955,SURPRISE VALLEY COMMUNITY HOSPITAL,MODOC,STANDBY,5.0,346.0,0.004797646102883164,surprise-valley-community-hospital
2012,106250956,MODOC MEDICAL CENTER,MODOC,STANDBY,164.0,3857.0,0.0534812746208681,modoc-medical-center
2012,106260011,MAMMOTH HOSPITAL,MONO,STANDBY,362.0,7371.0,0.10220650122645028,mammoth-hospital
2012,106270744,COMMUNITY HOSPITAL OF THE MONTEREY PENINSULA,MONTEREY,BASIC,7060.0,40969.0,0.5680773502572842,community-hospital-of-the-monterey-peninsula
2012,106270777,GEORGE L MEE MEMORIAL HOSPITAL,MONTEREY,BASIC,568.0,9229.0,0.1279695834783489,george-l-mee-memorial-hospital
2012,106270875,SALINAS VALLEY MEMORIAL HOSPITAL,MONTEREY,BASIC,6085.0,35372.0,0.49046918483000945,salinas-valley-memorial-hospital
2012,106274043,NATIVIDAD MEDICAL CENTER,MONTEREY,BASIC,3888.0,42334.0,0.5870044801140343,natividad-medical-center
2012,106281047,QUEEN OF THE VALLEY MEDICAL CENTER,NAPA,BASIC,4590.0,24869.0,0.34483428015202716,queen-of-the-valley-medical-center
2012,106281078,ADVENTIST HEALTH ST. HELENA,NAPA,STANDBY,1245.0,6025.0,0.08354282592448284,adventist-health-st-helena
2012,106291023,SIERRA NEVADA MEMORIAL HOSPITAL,NEVADA,BASIC,3979.0,25715.0,0.35656494085445245,sierra-nevada-memorial-hospital
2012,106291053,TAHOE FOREST HOSPITAL,NEVADA,BASIC,916.0,9431.0,0.13077052137656392,tahoe-forest-hospital
2012,106300032,CHILDREN'S HOSPITAL OF ORANGE COUNTY,ORANGE,BASIC,4941.0,46409.0,0.6435085491003028,childrens-hospital-of-orange-county
2012,106300225,ORANGE COAST MEMORIAL MEDICAL CENTER,ORANGE,BASIC,7482.0,20895.0,0.2897306801148662,orange-coast-memorial-medical-center
2012,106301098,AHMC ANAHEIM REGIONAL MEDICAL CENTER,ORANGE,BASIC,8797.0,31543.0,0.43737615902671567,ahmc-anaheim-regional-medical-center
2012,106301140,CHAPMAN GLOBAL MEDICAL CENTER,ORANGE,BASIC,1209.0,8118.0,0.11256442503816624,chapman-global-medical-center
2012,106301175,FOUNTAIN VALLEY REGIONAL HOSPITAL & MEDICAL CENTER - EUCLID,ORANGE,BASIC,10349.0,31721.0,0.4398443122241527,fountain-valley-regional-hospital--medical-center---euclid
2012,106301188,ANAHEIM GLOBAL MEDICAL CENTER,ORANGE,BASIC,2671.0,13494.0,0.18710819801244338,anaheim-global-medical-center
2012,106301205,HOAG MEMORIAL HOSPITAL PRESBYTERIAN,ORANGE,BASIC,13989.0,79587.0,1.1035556658675212,hoag-memorial-hospital-presbyterian
2012,106301209,HUNTINGTON BEACH HOSPITAL,ORANGE,BASIC,3154.0,13900.0,0.1927378058672716,huntington-beach-hospital
2012,106301234,LA PALMA INTERCOMMUNITY HOSPITAL,ORANGE,BASIC,3064.0,11377.0,0.15775381419798196,la-palma-intercommunity-hospital
2012,106301248,LOS ALAMITOS MEDICAL CENTER,ORANGE,BASIC,6175.0,24256.0,0.3363344042529885,los-alamitos-medical-center
2012,106301258,SOUTH COAST GLOBAL MEDICAL CENTER,ORANGE,BASIC,2489.0,18805.0,0.26075067908878,south-coast-global-medical-center
2012,106301262,MISSION HOSPITAL REGIONAL MEDICAL CENTER,ORANGE,BASIC,10341.0,33279.0,0.46144758571632605,mission-hospital-regional-medical-center
2012,106301279,UNIVERSITY OF CALIFORNIA IRVINE MEDICAL CENTER,ORANGE,COMPREHENSIVE,10525.0,33169.0,0.4599223225044268,university-of-california-irvine-medical-center
2012,106301283,GARDEN GROVE HOSPITAL AND MEDICAL CENTER,ORANGE,BASIC,3849.0,22631.0,0.3138021068044765,garden-grove-hospital-and-medical-center
2012,106301297,PLACENTIA LINDA HOSPITAL,ORANGE,BASIC,2671.0,22009.0,0.30517743664264607,placentia-linda-hospital
2012,106301317,MEMORIALCARE SADDLEBACK MEDICAL CENTER,ORANGE,BASIC,9994.0,38648.0,0.5358942964862096,memorialcare-saddleback-medical-center
2012,106301337,MISSION HOSPITAL LAGUNA BEACH,ORANGE,BASIC,3292.0,9516.0,0.13194913385848608,mission-hospital-laguna-beach
2012,106301340,ST. JOSEPH HOSPITAL - ORANGE,ORANGE,BASIC,9890.0,47877.0,0.6638638799645584,st-joseph-hospital---orange
2012,106301342,ST. JUDE MEDICAL CENTER,ORANGE,BASIC,8405.0,54586.0,0.7568910698612149,st-jude-medical-center
2012,106301379,WEST ANAHEIM MEDICAL CENTER,ORANGE,BASIC,5570.0,23473.0,0.3254773033901055,west-anaheim-medical-center
2012,106301566,ORANGE COUNTY GLOBAL MEDICAL CENTER,ORANGE,BASIC,4117.0,20313.0,0.28166065112099914,orange-county-global-medical-center
2012,106304113,CHILDREN'S HOSPITAL AT MISSION,ORANGE,BASIC,1104.0,14087.0,0.19533075332750036,childrens-hospital-at-mission
2012,106310791,SUTTER AUBURN FAITH HOSPITAL,PLACER,BASIC,3150.0,20413.0,0.2830472540409076,sutter-auburn-faith-hospital
2012,106311000,SUTTER ROSEVILLE MEDICAL CENTER,PLACER,BASIC,12155.0,59746.0,0.8284397805284899,sutter-roseville-medical-center
2012,106314024,KAISER FOUNDATION HOSPITAL - ROSEVILLE,PLACER,BASIC,8011.0,71905.0,0.9970368295601557,kaiser-foundation-hospital---roseville
2012,106320859,EASTERN PLUMAS HOSPITAL-PORTOLA CAMPUS,PLUMAS,STANDBY,295.0,3047.0,0.042249790969609825,eastern-plumas-hospital-portola-campus
2012,106320986,PLUMAS DISTRICT HOSPITAL,PLUMAS,STANDBY,210.0,3136.0,0.043483867568328324,plumas-district-hospital
