year,oshpd_id,facility_name,county_name,er_service_level_desc,ed_admit,ed_visit,burden_score,facility_id,treatment_stations,true_burden_score,burden_score_normalized,visits_per_station,visits_per_station_normalized,has_treatment_data,burden_lag_1,burden_lag_2,burden_lag_3,visits_per_station_lag1,rolling_mean_3,rolling_mean_7,rolling_std_7,pct_change_recent,ed_visits_per_year,month,is_post_covid,year_index,high_burden_next
2015,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7543.0,52146.0,0.7230579586154493,adventist-health-and-rideout,,0.7230579586154493,,,,0,0.6352582617268475,0.6252608546743078,0.5702404508123413,,0.6611923583388682,0.6384543814572365,0.06323287629151753,0.13821102719692682,52146.0,1,0,3,0
2016,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8021.0,58653.0,0.8132842106138908,adventist-health-and-rideout,,0.8132842106138908,,,,0,0.7230579586154493,0.6352582617268475,0.6252608546743078,,0.7238668103187291,0.6734203472885674,0.095456227223072,0.1247842595788747,58653.0,1,0,4,0
2017,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8100.0,61857.0,0.8577109681677568,adventist-health-and-rideout,,0.8577109681677568,,,,0,0.8132842106138908,0.7230579586154493,0.6352582617268475,,0.798017712465699,0.7041354507684323,0.11379814824153799,0.05462636182292464,61857.0,1,0,5,0
2018,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8750.0,60709.0,0.841792766647208,adventist-health-and-rideout,,0.841792766647208,,,,0,0.8577109681677568,0.8132842106138908,0.7230579586154493,,0.8375959818096185,0.7238007816082573,0.11618415889704721,-0.018558934316245567,60709.0,1,0,6,0
2019,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9178.0,61386.0,0.8511800684149881,adventist-health-and-rideout,,0.8511800684149881,,,,0,0.841792766647208,0.8577109681677568,0.8132842106138908,,0.8502279344099843,0.7639350126943497,0.10194930492718997,0.011151559076907822,61386.0,1,0,7,0
2020,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8500.0,52468.0,0.7275228200175544,adventist-health-and-rideout,,0.7275228200175544,,,,0,0.8511800684149881,0.841792766647208,0.8577109681677568,,0.8068318850265834,0.778543864886242,0.08462009255808728,-0.14527742481999148,52468.0,1,1,8,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,54.3636363636364,0.3137049180327863,1,0.7275228200175544,0.8511800684149881,0.841792766647208,,0.8161674985017447,0.8120497713642197,0.061781451388620436,0.1955633323662674,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,1257.75,2.0,1,0.8697996070726915,0.7275228200175544,0.8511800684149881,0.3137049180327863,0.8223740113876459,0.8330128640009687,0.05040011314780891,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,27.8863636363636,0.1609180327868846,1,0.8697996070726915,0.8697996070726915,0.7275228200175544,2.0,0.8697996070726915,0.8410864920665118,0.05123278384368753,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,28.2727272727273,0.1631475409836063,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.1609180327868846,0.8697996070726915,0.8428134404815023,0.05208323811324367,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,8.13636363636364,0.046950819672131,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.1631475409836063,0.8697996070726915,0.8468144176851429,0.05305836226315331,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,10.1363636363636,0.0584918032786881,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.046950819672131,0.8697996070726915,0.8494743517791006,0.053775570840740756,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,2.06818181818182,0.0119344262295081,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.0584918032786881,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,95.5,0.5510819672131133,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.0119344262295081,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,67.1136363636364,0.3872786885245894,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.5510819672131133,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,173.295454545455,1.0,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.3872786885245894,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,116.659090909091,0.6731803278688513,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,1.0,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,55.3181818181818,0.3192131147540974,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.6731803278688513,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,14.3863636363636,0.0830163934426225,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.3192131147540974,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,3.75,0.021639344262295,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.0830163934426225,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,2.15909090909091,0.0124590163934425,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.021639344262295,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,1.45454545454545,0.0083934426229507,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.0124590163934425,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2021,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,9324.0,55341.0,0.8697996070726915,adventist-health-and-rideout,44.0,1257.75,0.8697996070726915,89.5909090909091,0.5169836065573757,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.0083934426229507,0.8697996070726915,0.8697996070726915,0.0,0.0,55341.0,1,1,9,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,86.5681818181818,0.4995409836065559,1,0.8697996070726915,0.8697996070726915,0.8697996070726915,0.5169836065573757,0.9131997380484611,0.8883996632051642,0.049211122898364455,0.14969010317847528,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,1446.02272727273,2.0,1,1.0,0.8697996070726915,0.8697996070726915,0.4995409836065559,0.9565998690242304,0.9069997193376368,0.063531286477844,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,32.5454545454545,0.1878032786885238,1,1.0,1.0,0.8697996070726915,2.0,1.0,0.9255997754701094,0.0695950374224762,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,30.5909090909091,0.176524590163934,1,1.0,1.0,1.0,0.1878032786885238,1.0,0.944199831602582,0.06959503742247622,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,13.2045454545455,0.0761967213114754,1,1.0,1.0,1.0,0.176524590163934,1.0,0.9627998877350546,0.06353128647784406,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,11.1590909090909,0.0643934426229506,1,1.0,1.0,1.0,0.0761967213114754,1.0,0.9813999438675273,0.049211122898364566,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,2.04545454545455,0.0118032786885245,1,1.0,1.0,1.0,0.0643934426229506,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,119.227272727273,0.6879999999999998,1,1.0,1.0,1.0,0.0118032786885245,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,60.5681818181818,0.3495081967213104,1,1.0,1.0,1.0,0.6879999999999998,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,211.5,1.2204590163934397,1,1.0,1.0,1.0,0.3495081967213104,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,124.886363636364,0.7206557377049183,1,1.0,1.0,1.0,1.2204590163934397,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,65.5909090909091,0.3784918032786876,1,1.0,1.0,1.0,0.7206557377049183,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,9.59090909090909,0.0553442622950818,1,1.0,1.0,1.0,0.3784918032786876,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,5.93181818181818,0.0342295081967212,1,1.0,1.0,1.0,0.0553442622950818,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,1.56818181818182,0.0090491803278688,1,1.0,1.0,1.0,0.0342295081967212,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,1.88636363636364,0.0108852459016393,1,1.0,1.0,1.0,0.0090491803278688,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2022,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,7840.0,63625.0,1.0,adventist-health-and-rideout,44.0,1446.0227272727273,1.0,83.4545454545455,0.4815737704918023,1,1.0,1.0,1.0,0.0108852459016393,1.0,1.0,0.0,0.0,63625.0,1,1,10,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,20.1136363636364,0.1160655737704917,1,1.0,1.0,1.0,0.4815737704918023,0.9816948264571055,0.9921549256244738,0.0207561158144478,-0.05491552062868377,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,1366.61363636364,2.0,1,0.9450844793713162,1.0,1.0,0.1160655737704917,0.9633896529142109,0.9843098512489475,0.026796030293769556,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,23.5,0.1356065573770488,1,0.9450844793713162,0.9450844793713162,1.0,2.0,0.9450844793713162,0.9764647768734213,0.029353580486978736,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,21.5454545454545,0.1243278688524584,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.1356065573770488,0.9450844793713162,0.968619702497895,0.029353580486978736,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,4.22727272727273,0.0243934426229507,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.1243278688524584,0.9450844793713162,0.9607746281223688,0.02679603029376953,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,12.0909090909091,0.0697704918032785,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.0243934426229507,0.9450844793713162,0.9529295537468425,0.020756115814447723,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,1.72727272727273,0.009967213114754,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.0697704918032785,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,110.25,0.6361967213114738,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.009967213114754,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,20.3636363636364,0.1175081967213113,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.6361967213114738,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,192.477272727273,1.1106885245901628,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.1175081967213113,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,92.7045454545455,0.53495081967213,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,1.1106885245901628,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,44.5454545454545,0.2570491803278679,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.53495081967213,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,9.0,0.051934426229508,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.2570491803278679,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,6.61363636363636,0.0381639344262293,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.051934426229508,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,1.79545454545455,0.0103606557377049,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.0381639344262293,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,1.29545454545455,0.0074754098360655,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.0103606557377049,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2023,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8270.0,60131.0,0.9450844793713162,adventist-health-and-rideout,44.0,1366.6136363636365,0.9450844793713162,80.8409090909091,0.4664918032786873,1,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.0074754098360655,0.9450844793713162,0.9450844793713162,0.0,0.0,60131.0,1,1,11,0
2024,106580996,ADVENTIST HEALTH AND RIDEOUT,YUBA,BASIC,8579.0,63598.0,0.8818517250033625,adventist-health-and-rideout,,0.8818517250033625,,,,0,0.9450844793713162,0.9450844793713162,0.9450844793713162,0.4664918032786873,0.9240068945819983,0.9360512287473227,0.023899734681605538,-0.06690698635747046,63598.0,1,1,12,0
2015,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10937.0,65202.0,0.9040928358386936,adventist-health-bakersfield,,0.9040928358386936,,,,0,0.9395621385299514,0.84145998194643,0.8141161723658358,,0.8950383187716917,0.8748077821702277,0.05728958112473247,-0.037750885478158414,65202.0,1,0,3,0
2016,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10778.0,64229.0,0.8906011894279847,adventist-health-bakersfield,,0.8906011894279847,,,,0,0.9040928358386936,0.9395621385299514,0.84145998194643,,0.9114187212655432,0.8779664636217792,0.05011445322107537,-0.014922855127143196,64229.0,1,0,4,0
2017,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10848.0,65167.0,0.9036075248167258,adventist-health-bakersfield,,0.9036075248167258,,,,0,0.8906011894279847,0.9040928358386936,0.9395621385299514,,0.8994338500278013,0.8822399738209369,0.04602981722592123,0.014603995080104017,65167.0,1,0,5,0
2018,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10508.0,62371.0,0.8648381071760861,adventist-health-bakersfield,,0.8648381071760861,,,,0,0.9036075248167258,0.8906011894279847,0.9040928358386936,,0.8863489404735989,0.8797539928716726,0.04253093897980426,-0.04290515138029986,62371.0,1,0,6,0
2019,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10614.0,64881.0,0.8996418404657877,adventist-health-bakersfield,,0.8996418404657877,,,,0,0.8648381071760861,0.9036075248167258,0.8906011894279847,,0.8893624908195332,0.8919719454573799,0.03134628916497976,0.040243061679306066,64881.0,1,0,7,0
2020,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,9980.0,52741.0,0.7313082459889044,adventist-health-bakersfield,,0.7313082459889044,,,,0,0.8996418404657877,0.8648381071760861,0.9036075248167258,,0.8319293978769261,0.8762359831777333,0.06760616512023515,-0.18711178927575098,52741.0,1,1,8,0
2021,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,11198.0,50802.0,0.70442201537188,adventist-health-bakersfield,,0.70442201537188,,,,0,0.7313082459889044,0.8996418404657877,0.8648381071760861,,0.7784573672755241,0.8426445370122945,0.08663592611871578,-0.03676456646631654,50802.0,1,1,9,0
2022,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10870.0,53624.0,0.7435519497716958,adventist-health-bakersfield,,0.7435519497716958,,,,0,0.70442201537188,0.7313082459889044,0.8996418404657877,,0.7264274037108267,0.8197101247170091,0.08887841762088221,0.05554899413408916,53624.0,1,1,10,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,19.875,0.0817514345063036,1,0.7435519497716958,0.70442201537188,0.7313082459889044,,0.8159913217145253,0.8353385262272971,0.11042750732953348,0.3448959421154707,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,1339.0,2.0,1,1.0,0.7435519497716958,0.70442201537188,0.0817514345063036,0.9145173165905653,0.8491088798249077,0.1253600099441987,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,58.5,0.2406268638298747,1,1.0,1.0,0.7435519497716958,2.0,1.0,0.8684177216568953,0.13796237077770987,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,37.4,0.1538366616621763,1,1.0,1.0,1.0,0.2406268638298747,1.0,0.8827546015903543,0.1466866399271041,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,5.875,0.0241655183760771,1,1.0,1.0,1.0,0.1538366616621763,1.0,0.9211391378776537,0.13515343036709693,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,22.85,0.0939884416839767,1,1.0,1.0,1.0,0.0241655183760771,1.0,0.9633645642530995,0.09692825215878535,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,1.525,0.006272751578471,1,1.0,1.0,1.0,0.0939884416839767,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,189.425,0.7791580116405815,1,1.0,1.0,1.0,0.006272751578471,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,13.15,0.0540896283651769,1,1.0,1.0,1.0,0.7791580116405815,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,323.65,1.3312629825391271,1,1.0,1.0,1.0,0.0540896283651769,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,119.75,0.4925652468996153,1,1.0,1.0,1.0,1.3312629825391271,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,73.6,0.3027373876560474,1,1.0,1.0,1.0,0.4925652468996153,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,22.025,0.0905949859120169,1,1.0,1.0,1.0,0.3027373876560474,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,5.65,0.0232400304382699,1,1.0,1.0,1.0,0.0905949859120169,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,4.6,0.0189210867285029,1,1.0,1.0,1.0,0.0232400304382699,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,3.175,0.0130596631223906,1,1.0,1.0,1.0,0.0189210867285029,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
2023,106150788,ADVENTIST HEALTH BAKERSFIELD,KERN,BASIC,10416.0,53560.0,1.0,adventist-health-bakersfield,40.0,1339.0,1.0,71.05,0.2922485243608991,1,1.0,1.0,1.0,0.0130596631223906,1.0,1.0,0.0,0.0,53560.0,1,1,11,0
